0;4.02471815633;4.02471815633
4.02471815633;2.75849243042;6.78321058675
6.78321058675;1.03707608935;7.8202866761
7.8202866761;3.4001519072;11.2204385833
11.2204385833;5.37794021371;16.598378797
16.598378797;7.05647500227;23.6548537993
23.6548537993;5.27338313611;28.9282369354
28.9282369354;1.18713597246;30.1153729078
30.1153729078;4.51730019058;34.6326730984
34.6326730984;6.26091950533;40.8935926038
40.8935926038;2.63518575925;43.528778363
43.528778363;4.49561593336;48.0243942964
48.0243942964;4.53694762342;52.5613419198
52.5613419198;4.55191710945;57.1132590292
57.1132590292;7.35743786784;64.4706968971
64.4706968971;3.59129922377;68.0619961208
68.0619961208;2.57155895977;70.6335550806
70.6335550806;5.3229883034;75.956543384
75.956543384;6.74722725038;82.7037706344
82.7037706344;6.25232719616;88.9560978306
0;7.14702593636;7.14702593636
7.14702593636;6.17351652904;13.3205424654
13.3205424654;3.41204094144;16.7325834068
16.7325834068;3.66973029933;20.4023137062
20.4023137062;1.18670522877;21.5890189349
21.5890189349;7.38217045263;28.9711893876
28.9711893876;7.63140362582;36.6025930134
36.6025930134;1.63768552187;38.2402785353
38.2402785353;5.04369259455;43.2839711298
43.2839711298;3.34552821628;46.6294993461
46.6294993461;7.74769129699;54.3771906431
54.3771906431;3.27429241963;57.6514830627
57.6514830627;6.22102543686;63.8725084996
63.8725084996;6.26422428114;70.1367327807
70.1367327807;7.75239987101;77.8891326517
77.8891326517;2.68946109308;80.5785937448
80.5785937448;2.52575702972;83.1043507745
83.1043507745;4.61729025743;87.7216410319
87.7216410319;5.64519640759;93.3668374395
93.3668374395;4.04456094484;97.4113983844
0;2.44632919295;2.44632919295
2.44632919295;1.28980201004;3.73613120299
3.73613120299;3.63969514114;7.37582634413
7.37582634413;2.62381726415;9.99964360828
9.99964360828;7.78714649235;17.7867901006
17.7867901006;3.79752264405;21.5843127447
21.5843127447;7.31197904351;28.8962917882
28.8962917882;7.59175252845;36.4880443166
36.4880443166;2.50762002308;38.9956643397
38.9956643397;2.52323936317;41.5189037029
41.5189037029;4.62158690644;46.1404906093
46.1404906093;5.74485701498;51.8853476243
51.8853476243;3.64391526131;55.5292628856
55.5292628856;5.93245410817;61.4617169938
61.4617169938;7.55171866751;69.0134356613
69.0134356613;1.01434123722;70.0277768985
70.0277768985;3.36710087677;73.3948777753
73.3948777753;4.77237491349;78.1672526888
78.1672526888;1.78296299855;79.9502156873
79.9502156873;1.59265611369;81.542871801
0;3.01725231275;3.01725231275
3.01725231275;4.84900251724;7.86625482999
7.86625482999;6.3381649101;14.2044197401
14.2044197401;5.03580026547;19.2402200056
19.2402200056;2.52314083944;21.763360845
21.763360845;3.85443434758;25.6177951926
25.6177951926;1.54636561441;27.164160807
27.164160807;5.28967133339;32.4538321404
32.4538321404;5.12744233342;37.5812744738
37.5812744738;5.96961356137;43.5508880352
43.5508880352;6.83740105582;50.388289091
50.388289091;7.13808677662;57.5263758676
57.5263758676;5.08491695148;62.6112928191
62.6112928191;7.63710211517;70.2483949343
0;2.57922104874;2.57922104874
2.57922104874;4.45390109253;7.03312214127
7.03312214127;1.96536208838;8.99848422965
8.99848422965;7.04990757907;16.0483918087
16.0483918087;7.96020323828;24.008595047
24.008595047;2.766188586;26.774783633
26.774783633;2.09293553527;28.8677191683
28.8677191683;1.1016417504;29.9693609187
29.9693609187;5.05087863009;35.0202395488
35.0202395488;4.82699181103;39.8472313598
39.8472313598;7.58491101767;47.4321423775
47.4321423775;7.62197215219;55.0541145296
55.0541145296;3.77431115895;58.8284256886
58.8284256886;4.24516744124;63.0735931298
63.0735931298;6.53726470669;69.6108578365
69.6108578365;6.62910564015;76.2399634767
76.2399634767;2.74801412435;78.987977601
78.987977601;2.52753886201;81.515516463
81.515516463;1.94986539813;83.4653818612
83.4653818612;1.60877050114;85.0741523623
0;1.81058889591;1.81058889591
1.81058889591;2.7313209466;4.54190984251
4.54190984251;7.82973340473;12.3716432472
12.3716432472;1.20811976699;13.5797630142
13.5797630142;4.069318844;17.6490818582
17.6490818582;6.43231437361;24.0813962318
24.0813962318;3.666058197;27.7474544288
27.7474544288;2.85577117533;30.6032256042
30.6032256042;7.70684840971;38.3100740139
38.3100740139;2.43501786354;40.7450918774
40.7450918774;3.48976719973;44.2348590771
44.2348590771;5.6580964712;49.8929555483
49.8929555483;3.3823040748;53.2752596231
53.2752596231;6.51339717733;59.7886568005
59.7886568005;2.68587715833;62.4745339588
62.4745339588;1.55535928923;64.029893248
64.029893248;4.2114819427;68.2413751907
68.2413751907;6.33597102875;74.5773462195
74.5773462195;3.2483631785;77.825709398
77.825709398;1.54710133915;79.3728107371
0;3.50267310516;3.50267310516
3.50267310516;6.41796284792;9.92063595308
9.92063595308;2.41642793306;12.3370638861
12.3370638861;6.87147523468;19.2085391208
19.2085391208;7.48754713556;26.6960862564
26.6960862564;6.21123336207;32.9073196184
32.9073196184;4.91945754304;37.8267771615
37.8267771615;1.80177199249;39.628549154
39.628549154;5.27574455852;44.9042937125
44.9042937125;2.7100024669;47.6142961794
47.6142961794;3.58843529348;51.2027314729
51.2027314729;5.54964381577;56.7523752887
56.7523752887;4.52062482288;61.2730001115
61.2730001115;6.77043150225;68.0434316138
68.0434316138;5.48263275988;73.5260643737
73.5260643737;4.20633068535;77.732395059
77.732395059;5.14610322845;82.8784982875
82.8784982875;3.11811526438;85.9966135518
85.9966135518;6.66936703706;92.6659805889
92.6659805889;2.8254953956;95.4914759845
0;4.17855785459;4.17855785459
4.17855785459;5.96364265282;10.1422005074
10.1422005074;6.77274236246;16.9149428699
16.9149428699;6.37648031643;23.2914231863
23.2914231863;5.22520109684;28.5166242831
28.5166242831;7.58243774401;36.0990620271
36.0990620271;4.34253966848;40.4416016956
40.4416016956;5.09618967863;45.5377913743
45.5377913743;5.75725507889;51.2950464531
51.2950464531;1.15751332168;52.4525597748
52.4525597748;7.40561968277;59.8581794576
59.8581794576;4.1967739536;64.0549534112
64.0549534112;4.34399915475;68.3989525659
68.3989525659;2.79261785599;71.1915704219
71.1915704219;5.58137732001;76.7729477419
76.7729477419;2.55840070498;79.3313484469
79.3313484469;2.73695831806;82.068306765
82.068306765;4.86445431449;86.9327610795
86.9327610795;4.14383537958;91.0765964591
91.0765964591;2.48249527439;93.5590917335
0;1.1172655617;1.1172655617
1.1172655617;5.36279519755;6.48006075925
6.48006075925;2.22295334737;8.70301410662
8.70301410662;6.37995397244;15.0829680791
15.0829680791;1.15006136431;16.2330294434
16.2330294434;7.66169983119;23.8947292746
23.8947292746;1.68846743337;25.5831967079
25.5831967079;2.57907367307;28.162270381
28.162270381;7.16782598852;35.3300963695
35.3300963695;3.46854479557;38.7986411651
38.7986411651;7.56112783435;46.3597689994
46.3597689994;6.62537631422;52.9851453137
52.9851453137;6.45394546274;59.4390907764
59.4390907764;6.74359216771;66.1826829441
66.1826829441;7.9914488164;74.1741317605
74.1741317605;5.13447306695;79.3086048275
79.3086048275;7.83715766064;87.1457624881
87.1457624881;4.65279086025;91.7985533483
91.7985533483;3.62681093485;95.4253642832
95.4253642832;2.82164640244;98.2470106856
0;1.72225648035;1.72225648035
1.72225648035;7.40750934833;9.12976582868
9.12976582868;3.02314886616;12.1529146948
12.1529146948;4.93214746224;17.0850621571
17.0850621571;7.32087502019;24.4059371773
24.4059371773;2.42883141904;26.8347685963
26.8347685963;5.36937436369;32.20414296
32.20414296;7.50534531548;39.7094882755
39.7094882755;3.80939150387;43.5188797794
43.5188797794;1.5209969639;45.0398767433
45.0398767433;1.91917963495;46.9590563782
46.9590563782;6.66935173336;53.6284081116
53.6284081116;3.34987937973;56.9782874913
56.9782874913;4.35861967356;61.3369071649
61.3369071649;1.37280487284;62.7097120377
62.7097120377;3.69643199656;66.4061440343
0;1.16911338108;1.16911338108
1.16911338108;5.15482169622;6.3239350773
6.3239350773;1.50658052335;7.83051560065
7.83051560065;2.86321719996;10.6937328006
10.6937328006;4.17640441681;14.8701372174
14.8701372174;1.34797777685;16.2181149943
16.2181149943;3.82717744208;20.0452924363
20.0452924363;2.37723420126;22.4225266376
22.4225266376;2.33935346146;24.7618800991
24.7618800991;3.67067784122;28.4325579403
28.4325579403;6.09451474977;34.5270726901
34.5270726901;1.93621078364;36.4632834737
36.4632834737;1.58566430217;38.0489477759
38.0489477759;6.95867173532;45.0076195112
45.0076195112;2.20893485548;47.2165543667
47.2165543667;1.96186466662;49.1784190333
49.1784190333;1.11912689457;50.2975459279
50.2975459279;6.01032977114;56.307875699
56.307875699;5.47066737739;61.7785430764
61.7785430764;6.28713604346;68.0656791199
0;3.55899507961;3.55899507961
3.55899507961;5.70941623655;9.26841131616
9.26841131616;4.97940486069;14.2478161768
14.2478161768;4.06551948069;18.3133356575
18.3133356575;6.04741772654;24.3607533841
24.3607533841;1.27894643587;25.63969982
25.63969982;2.80909004438;28.4487898643
28.4487898643;3.8011287678;32.2499186321
32.2499186321;1.70652846982;33.956447102
33.956447102;2.18642288171;36.1428699837
36.1428699837;4.1069545737;40.2498245574
40.2498245574;1.31282855081;41.5626531082
41.5626531082;3.2098858624;44.7725389706
44.7725389706;5.293078802;50.0656177726
50.0656177726;6.60691095038;56.672528723
56.672528723;1.82013619111;58.4926649141
58.4926649141;2.60703276244;61.0996976765
61.0996976765;6.0421065265;67.141804203
67.141804203;6.54776339995;73.689567603
73.689567603;7.05110916431;80.7406767673
0;1.53175240206;1.53175240206
